"id","name","slug","created_at","updated_at","deleted_at","cityId","latitude","longitude"
615,"Doğanşar","dogansar","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
616,"Gemerek","gemerek","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
617,"Gölova","golova","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
618,"Gürün","gurun","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
619,"Hafik","hafik","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
620,"İmranlı","imranli","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
621,"Kangal","kangal","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
622,"Koyulhisar","koyulhisar","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
623,"Merkez","merkez","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
624,"Suşehri","susehri","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
625,"Şarkışla","sarkisla","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
626,"Ulaş","ulas","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
627,"Yıldızeli","yildizeli","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
628,"Zara","zara","2018-05-28 11:47:00","2018-05-28 11:47:00",,48,,
629,"Çerkezköy","cerkezkoy","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
630,"Çorlu","corlu","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
631,"Ergene","ergene","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
632,"Hayrabolu","hayrabolu","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
633,"Kapaklı","kapakli","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
634,"Malkara","malkara","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
635,"Marmaraereğlisi","marmaraereglisi","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
636,"Muratlı","muratli","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
637,"Saray","saray","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
638,"Süleymanpaşa","suleymanpasa","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
639,"Şarköy","sarkoy","2018-05-28 11:47:00","2018-05-28 11:47:00",,49,,
640,"Almus","almus","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
641,"Artova","artova","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
642,"Başçiftlik","basciftlik","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
643,"Erbaa","erbaa","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
644,"Merkez","merkez","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
645,"Niksar","niksar","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
646,"Pazar","pazar","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
647,"Reşadiye","resadiye","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
648,"Sulusaray","sulusaray","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
649,"Turhal","turhal","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
650,"Yeşilyurt","yesilyurt","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
651,"Zile","zile","2018-05-28 11:47:00","2018-05-28 11:47:00",,50,,
652,"Akçaabat","akcaabat","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
653,"Araklı","arakli","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
654,"Arsin","arsin","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
655,"Beşikdüzü","besikduzu","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
656,"Çarşıbaşı","carsibasi","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
657,"Çaykara","caykara","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
658,"Dernekpazarı","dernekpazari","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
659,"Düzköy","duzkoy","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
660,"Hayrat","hayrat","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
661,"Köprübaşı","koprubasi","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
662,"Maçka","macka","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
663,"Of","of","2018-05-28 11:47:00","2018-05-28 11:47:00",,51,,
664,"Ortahisar","ortahisar","2018-05-28 11:47:01","2018-05-28 11:47:01",,51,,
665,"Sürmene","surmene","2018-05-28 11:47:01","2018-05-28 11:47:01",,51,,
666,"Şalpazarı","salpazari","2018-05-28 11:47:01","2018-05-28 11:47:01",,51,,
667,"Tonya","tonya","2018-05-28 11:47:01","2018-05-28 11:47:01",,51,,
668,"Vakfıkebir","vakfikebir","2018-05-28 11:47:01","2018-05-28 11:47:01",,51,,
669,"Yomra","yomra","2018-05-28 11:47:01","2018-05-28 11:47:01",,51,,
670,"Çemişgezek","cemisgezek","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
671,"Hozat","hozat","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
672,"Mazgirt","mazgirt","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
673,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
674,"Nazımiye","nazimiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
675,"Ovacık","ovacik","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
676,"Pertek","pertek","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
677,"Pülümür","pulumur","2018-05-28 11:47:01","2018-05-28 11:47:01",,52,,
678,"Akçakale","akcakale","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
679,"Birecik","birecik","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
680,"Bozova","bozova","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
681,"Ceylanpınar","ceylanpinar","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
682,"Eyyübiye","eyyubiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
683,"Halfeti","halfeti","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
684,"Haliliye","haliliye","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
685,"Harran","harran","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
686,"Hilvan","hilvan","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
687,"Karaköprü","karakopru","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
688,"Siverek","siverek","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
689,"Suruç","suruc","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
690,"Viranşehir","viransehir","2018-05-28 11:47:01","2018-05-28 11:47:01",,53,,
691,"Banaz","banaz","2018-05-28 11:47:01","2018-05-28 11:47:01",,54,,
692,"Eşme","esme","2018-05-28 11:47:01","2018-05-28 11:47:01",,54,,
693,"Karahallı","karahalli","2018-05-28 11:47:01","2018-05-28 11:47:01",,54,,
694,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,54,,
695,"Sivaslı","sivasli","2018-05-28 11:47:01","2018-05-28 11:47:01",,54,,
696,"Ulubey","ulubey","2018-05-28 11:47:01","2018-05-28 11:47:01",,54,,
697,"Bahçesaray","bahcesaray","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
698,"Başkale","baskale","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
699,"Çaldıran","caldiran","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
700,"Çatak","catak","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
701,"Edremit","edremit","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
702,"Erciş","ercis","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
703,"Gevaş","gevas","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
704,"Gürpınar","gurpinar","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
705,"İpekyolu","ipekyolu","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
706,"Muradiye","muradiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
707,"Özalp","ozalp","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
708,"Saray","saray","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
709,"Tuşba","tusba","2018-05-28 11:47:01","2018-05-28 11:47:01",,55,,
710,"Altınova","altinova","2018-05-28 11:47:01","2018-05-28 11:47:01",,56,,
711,"Armutlu","armutlu","2018-05-28 11:47:01","2018-05-28 11:47:01",,56,,
712,"Çınarcık","cinarcik","2018-05-28 11:47:01","2018-05-28 11:47:01",,56,,
713,"Çiftlikköy","ciftlikkoy","2018-05-28 11:47:01","2018-05-28 11:47:01",,56,,
714,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,56,,
715,"Termal","termal","2018-05-28 11:47:01","2018-05-28 11:47:01",,56,,
716,"Akdağmadeni","akdagmadeni","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
717,"Aydıncık","aydincik","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
718,"Boğazlıyan","bogazliyan","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
719,"Çandır","candir","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
720,"Çayıralan","cayiralan","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
721,"Çekerek","cekerek","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
722,"Kadışehri","kadisehri","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
723,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
724,"Saraykent","saraykent","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
725,"Sarıkaya","sarikaya","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
726,"Sorgun","sorgun","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
727,"Şefaatli","sefaatli","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
728,"Yenifakılı","yenifakili","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
729,"Yerköy","yerkoy","2018-05-28 11:47:01","2018-05-28 11:47:01",,57,,
730,"Alaplı","alapli","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
731,"Çaycuma","caycuma","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
732,"Devrek","devrek","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
733,"Ereğli","eregli","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
734,"Gökçebey","gokcebey","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
735,"Kilimli","kilimli","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
736,"Kozlu","kozlu","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
737,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,58,,
738,"Akçakoca","akcakoca","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
739,"Cumayeri","cumayeri","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
740,"Çilimli","cilimli","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
741,"Gölyaka","golyaka","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
742,"Gümüşova","gumusova","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
743,"Kaynaşlı","kaynasli","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
744,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
745,"Yığılca","yigilca","2018-05-28 11:47:01","2018-05-28 11:47:01",,59,,
746,"Enez","enez","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
747,"Havsa","havsa","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
748,"İpsala","ipsala","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
749,"Keşan","kesan","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
750,"Lalapaşa","lalapasa","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
751,"Meriç","meric","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
752,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
753,"Süloğlu","suloglu","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
754,"Uzunköprü","uzunkopru","2018-05-28 11:47:01","2018-05-28 11:47:01",,60,,
755,"Ağın","agin","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
756,"Alacakaya","alacakaya","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
757,"Arıcak","aricak","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
758,"Baskil","baskil","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
759,"Karakoçan","karakocan","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
760,"Keban","keban","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
761,"Kovancılar","kovancilar","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
762,"Maden","maden","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
763,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
764,"Palu","palu","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
765,"Sivrice","sivrice","2018-05-28 11:47:01","2018-05-28 11:47:01",,61,,
766,"Çayırlı","cayirli","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
767,"İliç","ilic","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
768,"Kemah","kemah","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
769,"Kemaliye","kemaliye","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
770,"Merkez","merkez","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
771,"Otlukbeli","otlukbeli","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
772,"Refahiye","refahiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
773,"Tercan","tercan","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
774,"Üzümlü","uzumlu","2018-05-28 11:47:01","2018-05-28 11:47:01",,62,,
775,"Aşkale","askale","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
776,"Aziziye","aziziye","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
777,"Çat","cat","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
778,"Hınıs","hinis","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
779,"Horasan","horasan","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
780,"İspir","ispir","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
781,"Karaçoban","karacoban","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
782,"Karayazı","karayazi","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
783,"Köprüköy","koprukoy","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
784,"Narman","narman","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
785,"Oltu","oltu","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
786,"Olur","olur","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
787,"Palandöken","palandoken","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
788,"Pasinler","pasinler","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
789,"Pazaryolu","pazaryolu","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
790,"Şenkaya","senkaya","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
791,"Tekman","tekman","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
792,"Tortum","tortum","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
793,"Uzundere","uzundere","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
794,"Yakutiye","yakutiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,63,,
795,"Alpu","alpu","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
796,"Beylikova","beylikova","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
797,"Çifteler","cifteler","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
798,"Günyüzü","gunyuzu","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
799,"Han","han","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
800,"İnönü","inonu","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
801,"Mahmudiye","mahmudiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
802,"Mihalgazi","mihalgazi","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
803,"Mihalıççık","mihaliccik","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
804,"Odunpazarı","odunpazari","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
805,"Sarıcakaya","saricakaya","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
806,"Seyitgazi","seyitgazi","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
807,"Sivrihisar","sivrihisar","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
808,"Tepebaşı","tepebasi","2018-05-28 11:47:01","2018-05-28 11:47:01",,64,,
809,"Araban","araban","2018-05-28 11:47:01","2018-05-28 11:47:01",,65,,
810,"İslahiye","islahiye","2018-05-28 11:47:01","2018-05-28 11:47:01",,65,,
811,"Karkamış","karkamis","2018-05-28 11:47:01","2018-05-28 11:47:01",,65,,
812,"Nizip","nizip","2018-05-28 11:47:02","2018-05-28 11:47:02",,65,,
813,"Nurdağı","nurdagi","2018-05-28 11:47:02","2018-05-28 11:47:02",,65,,
814,"Oğuzeli","oguzeli","2018-05-28 11:47:02","2018-05-28 11:47:02",,65,,
815,"Şahinbey","sahinbey","2018-05-28 11:47:02","2018-05-28 11:47:02",,65,,
816,"Şehitkamil","sehitkamil","2018-05-28 11:47:02","2018-05-28 11:47:02",,65,,
817,"Yavuzeli","yavuzeli","2018-05-28 11:47:02","2018-05-28 11:47:02",,65,,
818,"Alucra","alucra","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
819,"Bulancak","bulancak","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
820,"Çamoluk","camoluk","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
821,"Çanakçı","canakci","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
822,"Dereli","dereli","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
823,"Doğankent","dogankent","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
824,"Espiye","espiye","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
825,"Eynesil","eynesil","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
826,"Görele","gorele","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
827,"Güce","guce","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
828,"Keşap","kesap","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
829,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
830,"Piraziz","piraziz","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
831,"Şebinkarahisar","sebinkarahisar","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
832,"Tirebolu","tirebolu","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
833,"Yağlıdere","yaglidere","2018-05-28 11:47:02","2018-05-28 11:47:02",,66,,
834,"Kelkit","kelkit","2018-05-28 11:47:02","2018-05-28 11:47:02",,67,,
835,"Köse","kose","2018-05-28 11:47:02","2018-05-28 11:47:02",,67,,
836,"Kürtün","kurtun","2018-05-28 11:47:02","2018-05-28 11:47:02",,67,,
837,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,67,,
838,"Şiran","siran","2018-05-28 11:47:02","2018-05-28 11:47:02",,67,,
839,"Torul","torul","2018-05-28 11:47:02","2018-05-28 11:47:02",,67,,
840,"Çukurca","cukurca","2018-05-28 11:47:02","2018-05-28 11:47:02",,68,,
841,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,68,,
842,"Şemdinli","semdinli","2018-05-28 11:47:02","2018-05-28 11:47:02",,68,,
843,"Yüksekova","yuksekova","2018-05-28 11:47:02","2018-05-28 11:47:02",,68,,
844,"Altınözü","altinozu","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
845,"Antakya","antakya","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
846,"Arsuz","arsuz","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
847,"Belen","belen","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
848,"Defne","defne","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
849,"Dörtyol","dortyol","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
850,"Erzin","erzin","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
851,"Hassa","hassa","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
852,"İskenderun","iskenderun","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
853,"Kırıkhan","kirikhan","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
854,"Kumlu","kumlu","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
855,"Payas","payas","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
856,"Reyhanlı","reyhanli","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
857,"Samandağ","samandag","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
858,"Yayladağı","yayladagi","2018-05-28 11:47:02","2018-05-28 11:47:02",,69,,
859,"Aralık","aralik","2018-05-28 11:47:02","2018-05-28 11:47:02",,70,,
860,"Karakoyunlu","karakoyunlu","2018-05-28 11:47:02","2018-05-28 11:47:02",,70,,
861,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,70,,
862,"Tuzluca","tuzluca","2018-05-28 11:47:02","2018-05-28 11:47:02",,70,,
863,"Aksu","aksu","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
864,"Atabey","atabey","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
865,"Eğirdir","egirdir","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
866,"Gelendost","gelendost","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
867,"Gönen","gonen","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
868,"Keçiborlu","keciborlu","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
869,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
870,"Senirkent","senirkent","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
871,"Sütçüler","sutculer","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
872,"Şarkikaraağaç","sarkikaraagac","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
873,"Uluborlu","uluborlu","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
874,"Yalvaç","yalvac","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
875,"Yenişarbademli","yenisarbademli","2018-05-28 11:47:02","2018-05-28 11:47:02",,71,,
876,"Afşin","afsin","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
877,"Andırın","andirin","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
878,"Çağlayancerit","caglayancerit","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
879,"Dulkadiroğlu","dulkadiroglu","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
880,"Ekinözü","ekinozu","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
881,"Elbistan","elbistan","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
882,"Göksun","goksun","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
883,"Nurhak","nurhak","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
884,"Onikişubat","onikisubat","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
885,"Pazarcık","pazarcik","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
886,"Türkoğlu","turkoglu","2018-05-28 11:47:02","2018-05-28 11:47:02",,72,,
887,"Eflani","eflani","2018-05-28 11:47:02","2018-05-28 11:47:02",,73,,
888,"Eskipazar","eskipazar","2018-05-28 11:47:02","2018-05-28 11:47:02",,73,,
889,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,73,,
890,"Ovacık","ovacik","2018-05-28 11:47:02","2018-05-28 11:47:02",,73,,
891,"Safranbolu","safranbolu","2018-05-28 11:47:02","2018-05-28 11:47:02",,73,,
892,"Yenice","yenice","2018-05-28 11:47:02","2018-05-28 11:47:02",,73,,
893,"Ayrancı","ayranci","2018-05-28 11:47:02","2018-05-28 11:47:02",,74,,
894,"Başyayla","basyayla","2018-05-28 11:47:02","2018-05-28 11:47:02",,74,,
895,"Ermenek","ermenek","2018-05-28 11:47:02","2018-05-28 11:47:02",,74,,
896,"Kazımkarabekir","kazimkarabekir","2018-05-28 11:47:02","2018-05-28 11:47:02",,74,,
897,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,74,,
898,"Sarıveliler","sariveliler","2018-05-28 11:47:02","2018-05-28 11:47:02",,74,,
899,"Akyaka","akyaka","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
900,"Arpaçay","arpacay","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
901,"Digor","digor","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
902,"Kağızman","kagizman","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
903,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
904,"Sarıkamış","sarikamis","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
905,"Selim","selim","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
906,"Susuz","susuz","2018-05-28 11:47:02","2018-05-28 11:47:02",,75,,
907,"Abana","abana","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
908,"Ağlı","agli","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
909,"Araç","arac","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
910,"Azdavay","azdavay","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
911,"Bozkurt","bozkurt","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
912,"Cide","cide","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
913,"Çatalzeytin","catalzeytin","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
914,"Daday","daday","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
915,"Devrekani","devrekani","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
916,"Doğanyurt","doganyurt","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
917,"Hanönü","hanonu","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
918,"İhsangazi","ihsangazi","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
919,"İnebolu","inebolu","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
920,"Küre","kure","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
921,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
922,"Pınarbaşı","pinarbasi","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
923,"Seydiler","seydiler","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
