"id","name","slug","created_at","updated_at","deleted_at","districtId","latitude","longitude"
9327,"Çomaklı","comakli","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9337,"İmecik","imecik","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9338,"Karakuyu","karakuyu","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9343,"Kiremitli","kiremitli","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9345,"Leylek","leylek","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9353,"Yeşilyayla","yesilyayla","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9354,"Köseler","koseler","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9361,"Yeşiloba","yesiloba","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9364,"Yeleme","yeleme","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9370,"Yeni","yeni","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9373,"Yazır","yazir","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9378,"Ellinci Yıl Mahallesi","ellinci-yil-mahallesi","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9382,"Beykonak","beykonak","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9389,"Hızırkahya","hizirkahya","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9390,"İncircik","incircik","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9400,"Mavikent","mavikent","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9402,"Meydan","meydan","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9412,"A. Pazarcı","a-pazarci","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9420,"A. Hisar","a-hisar","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9425,"Beydiğin","beydigin","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9427,"Çardakköy","cardakkoy","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9432,"Çakış","cakis","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9436,"Çaltepe","caltepe","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9438,"Çolaklı","colakli","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9444,"Denizyaka","denizyaka","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9448,"Dikmen","dikmen","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9454,"Evrenseki","evrenseki","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9459,"Hacıobası","haciobasi","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9463,"Hatipler","hatipler","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9467,"Karabucak","karabucak","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9471,"Karaöz","karaoz","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9478,"Kızılot","kizilot","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9482,"Perakende","perakende","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9487,"Salkım Evler","salkim-evler","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9493,"Sırtköy","sirtkoy","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9494,"Saraçlı","saracli","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9499,"Sarılar","sarilar","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9503,"Şelale","selale","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9507,"Uzunkale","uzunkale","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9512,"Y.pazarcı","y-pazarci","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9515,"Cumhuriyet","cumhuriyet","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9514,"Uzunlar","uzunlar","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9523,"Çaybaşı","caybasi","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9526,"Yukarıışıklar","yukariisiklar","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9530,"Çağlayan","caglayan","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9534,"Gebizli","gebizli","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9539,"Gençlik","genclik","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9541,"Güvenlik","guvenlik","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9542,"Kışla","kisla","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
8977,"Beyler","beyler","2018-05-28 11:47:15","2018-05-28 11:47:15",,181,,
8987,"Çukurelma","cukurelma","2018-05-28 11:47:15","2018-05-28 11:47:15",,181,,
8997,"Gündoğan","gundogan","2018-05-28 11:47:15","2018-05-28 11:47:15",,181,,
9007,"Mursal","mursal","2018-05-28 11:47:15","2018-05-28 11:47:15",,181,,
9016,"Macun","macun","2018-05-28 11:47:15","2018-05-28 11:47:15",,181,,
9026,"Yılmazlı","yilmazli","2018-05-28 11:47:15","2018-05-28 11:47:15",,181,,
9036,"Dağbağ","dagbag","2018-05-28 11:47:15","2018-05-28 11:47:15",,182,,
9046,"Yeşilyurt","yesilyurt","2018-05-28 11:47:15","2018-05-28 11:47:15",,182,,
9056,"Yazır","yazir","2018-05-28 11:47:15","2018-05-28 11:47:15",,182,,
9064,"Çakmak","cakmak","2018-05-28 11:47:15","2018-05-28 11:47:15",,183,,
9075,"Çörüş","corus","2018-05-28 11:47:15","2018-05-28 11:47:15",,183,,
9086,"Karaçukur","karacukur","2018-05-28 11:47:15","2018-05-28 11:47:15",,183,,
9100,"Sugözü","sugozu","2018-05-28 11:47:15","2018-05-28 11:47:15",,183,,
9110,"Çayırözü","cayirozu","2018-05-28 11:47:15","2018-05-28 11:47:15",,184,,
9118,"Güneycik","guneycik","2018-05-28 11:47:15","2018-05-28 11:47:15",,184,,
9131,"Pembelik","pembelik","2018-05-28 11:47:15","2018-05-28 11:47:15",,184,,
9142,"Yeniköy","yenikoy","2018-05-28 11:47:15","2018-05-28 11:47:15",,184,,
9151,"Belenli","belenli","2018-05-28 11:47:15","2018-05-28 11:47:15",,186,,
9164,"Çukurbağ","cukurbag","2018-05-28 11:47:15","2018-05-28 11:47:15",,186,,
9179,"Ova","ova","2018-05-28 11:47:15","2018-05-28 11:47:15",,186,,
9193,"Uğrar","ugrar","2018-05-28 11:47:15","2018-05-28 11:47:15",,186,,
9208,"Tekirova","tekirova","2018-05-28 11:47:16","2018-05-28 11:47:16",,187,,
9219,"Barış","baris","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9228,"Erenköy","erenkoy","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9237,"Fabrikalar","fabrikalar","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9250,"Kazım Karabekir","kazim-karabekir","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9256,"Teomanpaşa","teomanpasa","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9259,"Şelale","selale","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9263,"Yeşilyurt","yesilyurt","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9267,"Varsak Karşıyaka","varsak-karsiyaka","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9272,"Yeni Emek","yeni-emek","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9273,"Altınkum","altinkum","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9278,"Dağ","dag","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9283,"Zeytinlik","zeytinlik","2018-05-28 11:47:16","2018-05-28 11:47:16",,188,,
9290,"Karatepe","karatepe","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9294,"Liman","liman","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9300,"Siteler","siteler","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9304,"Toros","toros","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9308,"Uluç","uluc","2018-05-28 11:47:16","2018-05-28 11:47:16",,189,,
9315,"Avdan","avdan","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9319,"Bayat","bayat","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9330,"Çaykenarı","caykenari","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9331,"Çıvgalar","civgalar","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9336,"Güzle","guzle","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9344,"Kozağacı","kozagaci","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9347,"Karataş","karatas","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9357,"Osmankalfalar","osmankalfalar","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9362,"Taşkesiği","taskesigi","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9368,"Yakaköy","yakakoy","2018-05-28 11:47:16","2018-05-28 11:47:16",,190,,
9372,"Beşikçi","besikci","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9376,"Adrasan","adrasan","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9380,"Cumhuriyet","cumhuriyet","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9386,"Gölcük","golcuk","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9387,"Göksu","goksu","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9395,"Kasapçayırı","kasapcayiri","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9399,"Kum","kum","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9404,"Merkez","merkez","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9415,"Ahmetler","ahmetler","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9423,"Yeni","yeni","2018-05-28 11:47:16","2018-05-28 11:47:16",,191,,
9426,"Ballıbucak","ballibucak","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9431,"Boztepe","boztepe","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9435,"Cevizler","cevizler","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9439,"Doğançam","dogancam","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9445,"Değirmenli","degirmenli","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9447,"Dolbazlar","dolbazlar","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9453,"Güzelyalı","guzelyali","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9457,"Halitağalar","halitagalar","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9461,"Gençler","gencler","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9466,"Karakaya","karakaya","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9468,"Gültepe","gultepe","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9472,"Kavaklı","kavakli","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9475,"Milli Egemenlik","milli-egemenlik","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9481,"Örenşehir","orensehir","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9485,"Namaras","namaras","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9490,"Örnek","ornek","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9492,"Sanayi","sanayi","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9500,"Sorgun","sorgun","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9502,"Sülek","sulek","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9506,"Taşkesiği","taskesigi","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9508,"Yalçıdibi","yalcidibi","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9510,"Tilkiler","tilkiler","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9513,"Yayla","yayla","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9519,"Yeşilbağ","yesilbag","2018-05-28 11:47:16","2018-05-28 11:47:16",,192,,
9520,"Bayındır","bayindir","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9521,"Bahçelievler","bahcelievler","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9524,"Barbaros","barbaros","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9527,"Dutlubahçe","dutlubahce","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9529,"Fener","fener","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9531,"Elmalı","elmali","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9535,"Doğuyaka","doguyaka","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9538,"Kızılarık","kizilarik","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9540,"Güzeloba","guzeloba","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9543,"Kılınçarslan","kilincarslan","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9544,"Kırcami","kircami","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9545,"Meltem","meltem","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
93,"Hürriyet","hurriyet","2018-05-28 11:47:03","2018-05-28 11:47:03",,6,,
107,"Yenimahalle","yenimahalle","2018-05-28 11:47:03","2018-05-28 11:47:03",,7,,
119,"Bahçeşehir 2. Kısım","bahcesehir-2-kisim","2018-05-28 11:47:03","2018-05-28 11:47:03",,8,,
130,"Şamlar","samlar","2018-05-28 11:47:03","2018-05-28 11:47:03",,8,,
143,"İsmet Paşa","ismet-pasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
154,"Yenidoğan","yenidogan","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
158,"Akat","akat","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
169,"Levazım","levazim","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
182,"Baklacı","baklaci","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
192,"Dereseki","dereseki","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
198,"Kaynarca","kaynarca","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
212,"Paşamandıra","pasamandira","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
222,"Büyükşehir","buyuksehir","2018-05-28 11:47:03","2018-05-28 11:47:03",,12,,
232,"Arap Cami ","arap-cami","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
239,"Emekyemez ","emekyemez","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
249,"Halıcıoğlu ","halicioglu","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
260,"Küçük Piyale ","kucuk-piyale","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
269,"Sütlüce ","sutluce","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
278,"Atatürk","ataturk","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
287,"Ekinoba","ekinoba","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
297,"Akalan","akalan","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
309,"Yenimahalle","yenimahalle","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
317,"Kalfa","kalfa","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
328,"Karamandere","karamandere","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
338,"Yazlık","yazlik","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
349,"Kirazlıdere","kirazlidere","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
359,"Fevzi Çakmak","fevzi-cakmak","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
370,"Fatih","fatih","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
381,"Akşemseddin","aksemseddin","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
390,"Bağlarçeşme","baglarcesme","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
400,"Osmangazi","osmangazi","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
407,"Selahaddin Eyyubi","selahaddin-eyyubi","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
416,"Şehitler","sehitler","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
425,"Çırçır","circir","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
433,"İhsaniye","ihsaniye","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
444,"Rami Cuma","rami-cuma","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
452,"Ali Kuşçu","ali-kuscu","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
463,"Haseki Sultan","haseki-sultan","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
475,"Katip Kasım","katip-kasim","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
487,"Küçük Ayasofya","kucuk-ayasofya","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
490,"Nişanca","nisanca","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
502,"Topkapı","topkapi","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
512,"Karayolları","karayollari","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
522,"Şemsipaşa","semsipasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
532,"Acıbadem","acibadem","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
542,"Fenerbahçe","fenerbahce","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
554,"Rasimpaşa","rasimpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
563,"Seyrantepe","seyrantepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,24,,
576,"Karlıktepe","karliktepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,25,,
586,"Uğur Mumcu","ugur-mumcu","2018-05-28 11:47:03","2018-05-28 11:47:03",,25,,
597,"Atatürk","ataturk","2018-05-28 11:47:03","2018-05-28 11:47:03",,26,,
608,"Kanarya","kanarya","2018-05-28 11:47:04","2018-05-28 11:47:04",,26,,
619,"Altıntepe","altintepe","2018-05-28 11:47:04","2018-05-28 11:47:04",,27,,
625,"Fındıklı","findikli","2018-05-28 11:47:04","2018-05-28 11:47:04",,27,,
636,"Bahçelievler","bahcelievler","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
644,"Fatih","fatih","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
652,"Orta","orta","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
663,"Orhangazi","orhangazi","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
675,"Paşaköy","pasakoy","2018-05-28 11:47:04","2018-05-28 11:47:04",,29,,
684,"Veysel Karani","veysel-karani","2018-05-28 11:47:04","2018-05-28 11:47:04",,29,,
693,"Darüşşafaka","darussafaka","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
703,"Çamlıtepe","camlitepe","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
713,"Maslak","maslak","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
723,"Alipaşa ","alipasa","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
731,"Büyük Sinekli","buyuk-sinekli","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
741,"Gazitepe ","gazitepe","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
750,"Kavaklı","kavakli","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
762,"Seymen","seymen","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
772,"Necip Fazıl","necip-fazil","2018-05-28 11:47:04","2018-05-28 11:47:04",,32,,
780,"Eski Habipler","eski-habipler","2018-05-28 11:47:04","2018-05-28 11:47:04",,33,,
790,"Avcıkoru","avcikoru","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
802,"Alacalı","alacali","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
807,"Göksu","goksu","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
817,"Hasanlı","hasanli","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
827,"Kurna","kurna","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
838,"Ovacık","ovacik","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
847,"Yeşilvadi","yesilvadi","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
857,"Gülbahar","gulbahar","2018-05-28 11:47:04","2018-05-28 11:47:04",,35,,
870,"Kuştepe","kustepe","2018-05-28 11:47:04","2018-05-28 11:47:04",,35,,
878,"Aydınlı-Kosb","aydinli-kosb","2018-05-28 11:47:04","2018-05-28 11:47:04",,36,,
888,"İçmeler","icmeler","2018-05-28 11:47:04","2018-05-28 11:47:04",,36,,
898,"Altınşehir","altinsehir","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
908,"Dudullu Osb","dudullu-osb","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
921,"Madenler","madenler","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
931,"Topağacı","topagaci","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
941,"Barbaros ","barbaros","2018-05-28 11:47:04","2018-05-28 11:47:04",,38,,
952,"Kuleli","kuleli","2018-05-28 11:47:04","2018-05-28 11:47:04",,38,,
962,"Muratreis","muratreis","2018-05-28 11:47:04","2018-05-28 11:47:04",,38,,
969,"Kazlıçeşme","kazlicesme","2018-05-28 11:47:04","2018-05-28 11:47:04",,39,,
980,"Nuripaşa","nuripasa","2018-05-28 11:47:04","2018-05-28 11:47:04",,39,,
988,"Güzelhisar","guzelhisar","2018-05-28 11:47:04","2018-05-28 11:47:04",,40,,
998,"Haydar","haydar","2018-05-28 11:47:04","2018-05-28 11:47:04",,40,,
1007,"Altınpark","altinpark","2018-05-28 11:47:04","2018-05-28 11:47:04",,41,,
9546,"Haşimişcan","hasimiscan","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9559,"Selçuk","selcuk","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9573,"Yeşilköy","yesilkoy","2018-05-28 11:47:16","2018-05-28 11:47:16",,193,,
9583,"Bilginler","bilginler","2018-05-28 11:47:16","2018-05-28 11:47:16",,194,,
9595,"Bozdoğan","bozdogan","2018-05-28 11:47:16","2018-05-28 11:47:16",,194,,
9608,"Gökçepınar","gokcepinar","2018-05-28 11:47:16","2018-05-28 11:47:16",,194,,
9615,"Karıncalı","karincali","2018-05-28 11:47:16","2018-05-28 11:47:16",,194,,
9629,"Kuşlar","kuslar","2018-05-28 11:47:16","2018-05-28 11:47:16",,194,,
9638,"Zırlankaya","zirlankaya","2018-05-28 11:47:16","2018-05-28 11:47:16",,194,,
9646,"Başköy","baskoy","2018-05-28 11:47:16","2018-05-28 11:47:16",,195,,
9659,"Kurtkale","kurtkale","2018-05-28 11:47:16","2018-05-28 11:47:16",,195,,
9665,"Kenarbel","kenarbel","2018-05-28 11:47:16","2018-05-28 11:47:16",,195,,
9675,"Yeni","yeni","2018-05-28 11:47:16","2018-05-28 11:47:16",,195,,
9685,"Serhat","serhat","2018-05-28 11:47:16","2018-05-28 11:47:16",,196,,
9694,"Çakıldere","cakildere","2018-05-28 11:47:16","2018-05-28 11:47:16",,197,,
9704,"Dereyolu","dereyolu","2018-05-28 11:47:16","2018-05-28 11:47:16",,197,,
9713,"Gülistan","gulistan","2018-05-28 11:47:16","2018-05-28 11:47:16",,197,,
9723,"Köprülü Merkez","koprulu-merkez","2018-05-28 11:47:16","2018-05-28 11:47:16",,197,,
9732,"Tahtakıran","tahtakiran","2018-05-28 11:47:16","2018-05-28 11:47:16",,197,,
9744,"Toptaş","toptas","2018-05-28 11:47:16","2018-05-28 11:47:16",,197,,
9754,"Atalar","atalar","2018-05-28 11:47:16","2018-05-28 11:47:16",,198,,
9765,"Ortakent Merkez","ortakent-merkez","2018-05-28 11:47:16","2018-05-28 11:47:16",,198,,
9775,"Yünbüken","yunbuken","2018-05-28 11:47:16","2018-05-28 11:47:16",,198,,
9785,"Balıkçılar","balikcilar","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9790,"Binbaşar","binbasar","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9803,"Dağevi","dagevi","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9811,"Halilefendi","halilefendi","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9820,"Köprücük","koprucuk","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9829,"Sarıyamaç","sariyamac","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9837,"Tunçoluk","tuncoluk","2018-05-28 11:47:16","2018-05-28 11:47:16",,132,,
9846,"Alabalık","alabalik","2018-05-28 11:47:16","2018-05-28 11:47:16",,200,,
9855,"Çayırçimen","cayircimen","2018-05-28 11:47:16","2018-05-28 11:47:16",,200,,
9863,"Doğrular","dogrular","2018-05-28 11:47:16","2018-05-28 11:47:16",,200,,
9876,"Kurşunçavuş","kursuncavus","2018-05-28 11:47:16","2018-05-28 11:47:16",,200,,
9885,"Süngülü","sungulu","2018-05-28 11:47:16","2018-05-28 11:47:16",,200,,
9898,"Başaklar","basaklar","2018-05-28 11:47:16","2018-05-28 11:47:16",,201,,
9907,"Ekşinar","eksinar","2018-05-28 11:47:16","2018-05-28 11:47:16",,201,,
9918,"Merkez","merkez","2018-05-28 11:47:16","2018-05-28 11:47:16",,201,,
9928,"Naldöken","naldoken","2018-05-28 11:47:17","2018-05-28 11:47:17",,201,,
9938,"Tatlısu","tatlisu","2018-05-28 11:47:17","2018-05-28 11:47:17",,201,,
9948,"Yıldızeli","yildizeli","2018-05-28 11:47:17","2018-05-28 11:47:17",,201,,
9958,"Aşağı Hacılar","asagi-hacilar","2018-05-28 11:47:17","2018-05-28 11:47:17",,202,,
9966,"Köseoğlu","koseoglu","2018-05-28 11:47:17","2018-05-28 11:47:17",,202,,
9976,"Merkez","merkez","2018-05-28 11:47:17","2018-05-28 11:47:17",,202,,
9988,"Yukarı","yukari","2018-05-28 11:47:17","2018-05-28 11:47:17",,202,,
9998,"Aksu","aksu","2018-05-28 11:47:17","2018-05-28 11:47:17",,203,,
10006,"Atanoğlu","atanoglu","2018-05-28 11:47:17","2018-05-28 11:47:17",,203,,
10016,"Gündoğdu","gundogdu","2018-05-28 11:47:17","2018-05-28 11:47:17",,203,,
10026,"Efeler","efeler","2018-05-28 11:47:17","2018-05-28 11:47:17",,203,,
10037,"Başköy","baskoy","2018-05-28 11:47:17","2018-05-28 11:47:17",,204,,
10045,"Çamurlu","camurlu","2018-05-28 11:47:17","2018-05-28 11:47:17",,204,,
10053,"Karaosmaniye","karaosmaniye","2018-05-28 11:47:17","2018-05-28 11:47:17",,204,,
10063,"Merkez ","merkez","2018-05-28 11:47:17","2018-05-28 11:47:17",,204,,
10071,"Sundura","sundura","2018-05-28 11:47:17","2018-05-28 11:47:17",,204,,
10081,"Alabalık","alabalik","2018-05-28 11:47:17","2018-05-28 11:47:17",,132,,
10091,"Aşağı","asagi","2018-05-28 11:47:17","2018-05-28 11:47:17",,132,,
10101,"Atabeylar","atabeylar","2018-05-28 11:47:17","2018-05-28 11:47:17",,132,,
10111,"Bikililer","bikililer","2018-05-28 11:47:17","2018-05-28 11:47:17",,132,,
